"location","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"
3944193,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3
3944194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3944195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944196,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3944197,1,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0
3944198,2,0,0,3,0,0,0,1,3,2,0,1,1,0,0,0
3944199,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3944200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944201,3,0,0,0,2,0,0,0,0,0,2,1,0,1,0,0
3944202,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3944203,1,3,0,2,0,0,4,8,1,7,5,2,1,0,0,1
3944204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3944207,0,1,0,0,2,0,3,0,1,4,1,2,1,1,1,0
3944208,0,0,1,0,0,0,5,0,1,1,2,2,4,0,0,0
3944209,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2
3944210,1,3,4,4,2,2,0,0,4,6,11,9,5,0,2,1
3944211,1,1,2,0,3,0,0,0,1,1,2,3,0,0,0,0
3944212,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,1
3944213,3,1,1,1,0,0,1,1,5,1,3,0,0,0,2,0
3944214,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3944215,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
3944216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944217,1,4,2,2,0,0,0,0,0,3,3,4,1,0,2,0
3944218,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0
3944219,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
3944220,1,0,0,0,0,0,0,1,3,1,1,0,1,2,0,1
3944221,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944222,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3944223,1,1,2,2,0,0,0,0,0,2,2,1,0,0,1,0
3944224,1,1,0,1,0,0,0,0,3,1,3,1,0,0,1,0
3944225,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3944226,0,1,0,0,0,0,0,0,2,0,0,4,0,0,0,0
3944227,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
3944228,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3944229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944230,1,1,1,0,0,0,0,0,5,3,3,2,1,0,0,1
3944231,0,0,0,0,0,1,0,0,1,2,3,0,0,0,1,1
3944232,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3944233,0,1,0,0,0,0,0,0,0,0,5,3,0,0,0,0
3944234,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3944235,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1
3944236,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3944237,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3944238,1,1,1,0,0,1,0,0,0,2,1,1,0,1,2,0
3944239,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
3944240,1,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0
3944241,0,1,2,1,0,2,0,0,1,3,1,0,0,0,2,1
3944242,1,0,0,0,0,0,0,0,1,1,4,0,0,0,0,1
3944243,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3944244,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3944245,1,2,0,0,0,0,0,0,3,3,4,6,2,0,0,0
3944246,2,2,1,1,0,0,0,0,4,3,8,5,2,1,4,1
3944247,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
3944248,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944249,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
3944250,0,1,0,1,0,1,0,0,0,0,3,4,0,0,0,0
3944251,0,2,0,1,0,0,0,0,0,0,1,3,0,0,0,0
3944252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3944253,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0
3944254,1,1,0,2,0,0,0,0,1,1,1,1,1,0,1,1
3944255,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3944256,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3944257,3,3,0,6,0,3,0,0,3,10,7,5,4,0,1,1
3944258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944259,0,0,1,0,0,0,3,0,0,1,3,1,0,0,0,0
3944260,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
3944261,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3944262,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
3944263,1,1,0,0,0,0,0,0,1,3,4,2,0,1,1,2
3944264,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944265,1,0,0,0,0,0,0,1,2,1,1,0,1,0,0,0
3944266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944267,1,1,0,0,1,1,0,1,2,3,0,1,0,1,0,0
3944268,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
3944269,0,1,0,0,0,1,0,0,0,1,0,3,0,0,0,0
3944270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3944272,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944273,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3944274,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3944275,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3944276,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3944277,1,0,0,1,0,0,1,0,0,1,1,2,0,0,1,0
3944278,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3944279,0,0,1,1,0,0,0,0,0,1,0,4,0,0,2,0
3944280,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3944281,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0
3944282,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3944283,0,0,0,1,0,0,0,0,1,2,2,1,0,0,0,0
3944284,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3944285,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
3944286,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3944287,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3944288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944289,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
3944290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3944291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3944292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944293,7,8,0,6,3,0,0,0,5,8,8,15,7,0,4,2
3944294,0,0,0,2,0,1,0,0,0,1,0,1,0,0,1,0
3944295,3,4,2,1,2,0,0,0,5,9,9,8,6,1,2,1
3944296,11,14,8,11,5,2,1,0,21,22,30,27,7,5,8,3
3944297,2,1,0,3,1,0,0,0,1,1,4,6,1,0,0,1
3944298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944299,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
3944300,0,0,0,1,0,0,0,0,0,2,1,0,1,0,0,0
3944301,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
3944302,2,4,1,1,1,2,0,0,5,5,2,4,5,4,0,2
3944303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944304,0,0,2,0,0,0,0,0,1,1,1,0,2,0,0,0
3944305,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3944306,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,0
3944307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944311,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3944312,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3944313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3944315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3944316,0,0,1,0,2,0,0,0,2,4,2,2,2,0,1,0
3944317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944318,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0
3944319,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
3944320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944321,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
3944322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944323,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3944324,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
3944325,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3944326,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3944327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3944330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944331,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3944332,1,0,0,0,0,0,0,0,3,2,0,1,0,1,0,0
3944333,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0
3944334,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3944335,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3944336,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3944337,0,1,0,0,0,0,0,0,2,1,0,2,0,0,0,0
3944338,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0
3944339,0,0,0,0,0,1,0,0,3,1,0,2,0,0,0,1
3944340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944342,1,0,1,0,0,0,0,0,0,2,0,2,0,0,0,2
3944343,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0
3944344,0,1,1,1,0,0,0,0,0,1,2,0,0,0,0,0
3944345,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
3944346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944348,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
3944349,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3944350,1,1,0,0,0,0,0,0,1,2,1,3,1,0,1,0
3944351,0,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0
3944352,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0
3944353,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
3944354,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
3944355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944357,1,0,0,3,0,0,2,0,2,4,3,4,2,0,1,1
3944358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944359,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3944360,1,0,0,0,0,2,0,1,1,0,0,1,0,0,0,1
3944361,0,0,2,1,0,0,0,0,0,1,2,0,2,0,0,1
3944362,1,0,2,1,1,0,0,0,2,1,1,3,0,0,0,0
3944363,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0
3944364,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3944365,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0
3944366,2,0,0,0,0,0,0,3,0,1,0,2,1,0,1,0
3944367,0,0,0,2,0,1,1,2,1,6,1,3,1,0,2,0
3944368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944369,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3944370,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3944371,1,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0
3944372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3944373,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1
3944374,2,0,0,1,0,0,0,0,3,0,0,1,2,1,1,1
3944375,1,1,1,0,2,0,0,3,2,5,10,3,1,5,2,0
3944376,1,0,2,1,1,0,0,0,2,5,6,3,1,0,0,0
3944377,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0
3944378,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3944379,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3944380,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
3944381,0,1,0,0,0,0,0,0,1,1,4,0,0,0,1,0
3944382,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3944383,2,0,1,1,0,1,1,0,5,1,7,6,0,0,0,1
3944384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944385,1,1,0,0,0,0,0,0,4,1,2,6,0,0,0,0
3944386,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
3944387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944388,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0
3944389,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3944390,0,1,0,1,0,0,0,0,0,1,7,4,2,0,2,1
3944391,2,0,1,0,0,1,0,0,0,1,0,2,1,0,0,0
3944392,0,1,0,0,1,0,0,0,2,2,2,0,0,0,1,0
3944393,1,0,1,0,1,1,0,0,3,0,0,3,1,0,0,0
3944394,0,0,0,1,0,0,0,0,3,1,0,3,1,0,1,0
3944395,0,0,0,2,0,0,0,0,0,1,0,2,0,0,1,0
3944396,1,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0
3944397,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3944398,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3944399,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
3944400,3,2,1,4,0,0,0,0,5,1,1,4,2,0,1,0
3944401,0,1,0,0,0,1,0,0,2,0,0,0,0,1,0,0
3944402,1,0,1,2,0,0,0,0,4,3,1,2,1,1,0,0
3944403,1,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0
3944404,0,1,0,0,0,0,0,0,0,2,1,0,3,2,0,1
3944405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944406,1,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0
3944407,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
3944408,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3944409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944410,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
3944411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944412,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
3944413,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
3944414,1,3,3,1,1,1,0,1,2,3,4,3,0,0,1,2
3944415,1,1,0,0,0,2,0,0,1,2,4,2,1,0,0,0
3944416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944417,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3944418,0,0,1,0,0,0,0,0,1,0,2,2,0,0,0,0
3944419,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3944420,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3944421,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3944422,1,0,0,0,0,0,1,0,0,1,1,2,0,1,0,0
3944423,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3944424,2,2,0,0,0,0,0,0,0,6,0,1,1,0,1,0
3944425,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3944426,0,0,1,1,0,0,0,0,1,0,4,3,0,0,0,1
3944427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944428,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0
3944429,0,1,0,3,0,1,0,0,1,1,0,0,0,0,0,0
3944430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944431,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3944432,2,0,0,2,0,1,0,0,0,1,6,3,1,0,1,0
3944433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944434,0,1,1,0,0,0,0,1,2,1,2,3,0,1,0,0
3944435,1,0,0,0,0,0,0,0,1,0,4,1,0,0,0,1
3944436,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0
3944437,0,2,2,2,0,0,0,0,0,0,1,3,1,1,0,1
3944438,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3944439,3,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0
3944440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944441,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
3944442,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0
3944443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944444,0,1,0,2,0,0,0,0,1,1,0,1,1,0,0,1
3944445,1,0,0,2,0,0,0,0,2,0,3,0,0,0,0,0
3944446,1,0,1,1,0,1,0,0,1,0,1,5,0,0,2,0
3944447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944449,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3944450,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
3944451,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3944452,2,1,1,1,2,0,0,0,4,5,1,2,0,1,2,0
3944453,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0
3944454,2,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0
3944455,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0
3944456,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0
3944457,1,1,1,0,0,0,0,0,1,0,2,1,1,2,0,0
3944458,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3944459,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0
3944460,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3944461,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
3944462,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
3944463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944464,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0
3944465,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944466,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
3944467,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
3944468,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3944469,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3944470,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3944471,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
3944472,0,0,0,0,0,1,0,0,1,1,3,1,0,0,1,0
3944473,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3944474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944475,0,0,1,1,0,0,0,0,1,1,1,4,0,2,1,2
3944476,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
3944477,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3944478,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3944479,1,0,0,0,0,0,0,0,1,0,2,1,0,3,0,0
3944480,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3944481,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3944482,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3944483,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3944484,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0
3944485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944486,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
3944487,2,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0
3944488,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3944489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3944490,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3944491,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3944492,1,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0
3944493,1,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0
3944494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944495,2,0,0,0,0,0,2,0,0,3,1,0,1,0,0,0
3944496,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3944497,0,3,1,1,0,1,0,0,0,2,0,1,0,0,0,0
3944498,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3944500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944501,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3944502,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3944503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944504,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3944505,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3944506,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3944507,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
3944508,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3944509,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944510,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
3944511,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3944512,0,0,0,0,0,0,0,1,1,0,1,0,2,1,1,0
3944513,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3944514,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
3944515,0,0,0,0,0,0,2,0,0,1,2,0,0,1,0,0
3944516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944517,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0
3944518,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3944519,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0
3944520,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3944521,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3944522,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3944523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944524,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3944525,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
3944526,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
3944527,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3944528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944529,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3944530,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3944531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944532,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
3944533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944537,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
3944538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944539,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3944540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3944541,2,0,2,0,0,0,0,0,1,4,0,1,1,0,0,1
3944542,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3944543,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3944544,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944545,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3944546,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
3944547,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
3944548,0,1,0,2,0,0,0,0,2,2,1,2,1,0,0,0
3944549,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3944550,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3944551,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3944552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944553,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3944554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944555,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
3944556,1,1,0,1,0,0,0,0,0,4,1,1,4,0,0,0
3944557,0,0,0,1,0,0,0,1,3,0,2,0,5,0,0,0
3944558,1,0,0,0,0,0,0,0,3,0,2,2,0,1,0,0
3944559,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3944560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944561,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0
3944562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944563,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0
3944564,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0
3944565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944566,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3944567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944569,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3944570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3944571,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3944572,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
3944573,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3944574,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0
3944575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944577,0,1,0,0,0,0,0,2,1,4,1,0,0,2,0,0
3944578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
